RoboCar Sensor Log
Started at: 2025-05-13T13:05:23.227571
================================================================================
[2025-05-13T13:05:23.727773] POS: (0.06, 0.00, 2.9°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.16 | VIB: NO | ALC: 0.12
[2025-05-13T13:05:29.227570] POS: (0.87, 0.32, 37.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:29.728822] POS: (0.95, 0.38, 37.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.16
[2025-05-13T13:05:30.227969] POS: (1.01, 0.43, 37.4°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: -0.14 | VIB: NO | ALC: 0.02
[2025-05-13T13:05:30.728013] POS: (1.05, 0.47, 43.1°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: NO | ALC: 0.15
[2025-05-13T13:05:31.227979] POS: (1.11, 0.52, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: YES | ALC: 0.16
[2025-05-13T13:05:31.727875] POS: (1.18, 0.60, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.01 | VIB: NO | ALC: 0.03
[2025-05-13T13:05:32.227767] POS: (1.25, 0.67, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.05
[2025-05-13T13:05:32.727626] POS: (1.33, 0.75, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.16
[2025-05-13T13:05:33.229264] POS: (1.39, 0.81, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T13:05:33.728854] POS: (1.46, 0.88, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T13:05:34.227960] POS: (1.54, 0.97, 46.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:34.727761] POS: (1.60, 1.03, 48.8°) | VEL: linear=0.00, angular=0.50 | US: 0.23m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:35.228275] POS: (1.64, 1.07, 51.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.06
[2025-05-13T13:05:35.728456] POS: (1.71, 1.17, 51.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.17 | VIB: NO | ALC: 0.02
[2025-05-13T13:05:36.227726] POS: (1.77, 1.25, 51.7°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.01
[2025-05-13T13:05:36.727644] POS: (1.81, 1.30, 57.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.03
[2025-05-13T13:05:37.227640] POS: (1.86, 1.38, 57.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.00 | VIB: YES | ALC: 0.02
[2025-05-13T13:05:37.727608] POS: (1.90, 1.45, 60.3°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.00 | VIB: NO | ALC: 0.16
[2025-05-13T13:05:38.227658] POS: (1.95, 1.53, 60.3°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:38.727526] POS: (1.99, 1.61, 63.1°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.08 | VIB: NO | ALC: 0.16
[2025-05-13T13:05:39.227967] POS: (2.03, 1.70, 63.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.00 | VIB: NO | ALC: 0.15
[2025-05-13T13:05:39.727870] POS: (2.07, 1.77, 66.0°) | VEL: linear=0.00, angular=0.50 | US: 0.26m | MAG: -0.13 | VIB: NO | ALC: 0.02
[2025-05-13T13:05:40.227601] POS: (2.11, 1.86, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T13:05:40.727890] POS: (2.15, 1.95, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 0.32m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T13:05:41.227606] POS: (2.19, 2.04, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.11 | VIB: NO | ALC: 0.06
[2025-05-13T13:05:41.727673] POS: (2.23, 2.13, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: NO | ALC: 0.17
[2025-05-13T13:05:42.227649] POS: (2.27, 2.22, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: 0.12 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:42.727926] POS: (2.31, 2.31, 66.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: NO | ALC: 0.07
[2025-05-13T13:05:43.227878] POS: (2.33, 2.36, 71.7°) | VEL: linear=0.20, angular=0.00 | US: 0.50m | MAG: -0.12 | VIB: NO | ALC: 0.12
[2025-05-13T13:05:43.727700] POS: (2.36, 2.46, 71.7°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.08 | VIB: NO | ALC: 0.12
[2025-05-13T13:05:44.227570] POS: (2.39, 2.55, 71.7°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.04 | VIB: NO | ALC: 0.07
[2025-05-13T13:05:44.727859] POS: (2.42, 2.65, 71.7°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: 0.17 | VIB: YES | ALC: 0.13
[2025-05-13T13:05:45.227861] POS: (2.45, 2.74, 71.7°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.15 | VIB: NO | ALC: 0.10
[2025-05-13T13:05:45.727733] POS: (2.47, 2.82, 74.6°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.15 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:46.227744] POS: (2.50, 2.92, 74.6°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.14 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:46.727961] POS: (2.52, 2.99, 77.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.20 | VIB: NO | ALC: 0.17
[2025-05-13T13:05:47.227727] POS: (2.54, 3.09, 77.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.05
[2025-05-13T13:05:47.727578] POS: (2.56, 3.19, 77.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:05:48.227592] POS: (2.59, 3.29, 77.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T13:05:48.727687] POS: (2.60, 3.34, 77.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.06
[2025-05-13T13:05:49.227745] POS: (2.63, 3.47, 78.9°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.17 | VIB: NO | ALC: 0.11
[2025-05-13T13:05:49.727904] POS: (2.63, 3.53, 81.8°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.07 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:50.227887] POS: (2.64, 3.61, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:50.727646] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:51.227699] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.12 | VIB: NO | ALC: 0.18
[2025-05-13T13:05:51.727716] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.06
[2025-05-13T13:05:52.227717] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.01 | VIB: NO | ALC: 0.11
[2025-05-13T13:05:52.727751] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.17 | VIB: YES | ALC: 0.11
[2025-05-13T13:05:53.227774] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.14
[2025-05-13T13:05:53.727747] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.10 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:54.227722] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: YES | ALC: 0.06
[2025-05-13T13:05:54.727789] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:05:55.227757] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.09
[2025-05-13T13:05:55.727741] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:56.227661] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.05 | VIB: NO | ALC: 0.00
[2025-05-13T13:05:56.727676] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.13 | VIB: NO | ALC: 0.11
[2025-05-13T13:05:57.227710] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.12 | VIB: YES | ALC: 0.02
[2025-05-13T13:05:57.727758] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: YES | ALC: 0.14
[2025-05-13T13:05:58.227761] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.17 | VIB: NO | ALC: 0.14
[2025-05-13T13:05:58.727660] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:05:59.227658] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.13
[2025-05-13T13:05:59.727665] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.09 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:00.227660] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:00.727674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.02 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:01.227662] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.13
[2025-05-13T13:06:01.727661] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.29m | MAG: 0.07 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:02.227724] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: 0.10 | VIB: YES | ALC: 0.11
[2025-05-13T13:06:02.727724] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.13 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:03.227795] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.12 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:03.727744] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.29m | MAG: -0.03 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:04.227804] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:04.727827] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.24m | MAG: 0.02 | VIB: NO | ALC: 0.13
[2025-05-13T13:06:05.227780] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:05.727792] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:06.227709] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.12 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:06.727853] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.19
[2025-05-13T13:06:07.227688] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.21m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:07.727746] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.03 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:08.227756] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.20 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:08.727669] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.19
[2025-05-13T13:06:09.227667] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.13 | VIB: NO | ALC: 0.09
[2025-05-13T13:06:09.727711] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.16 | VIB: YES | ALC: 0.04
[2025-05-13T13:06:10.227710] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:10.727708] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: YES | ALC: 0.18
[2025-05-13T13:06:11.227657] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:11.727844] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.01 | VIB: YES | ALC: 0.08
[2025-05-13T13:06:12.227811] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.24m | MAG: 0.12 | VIB: YES | ALC: 0.01
[2025-05-13T13:06:12.727773] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.15 | VIB: NO | ALC: 0.00
[2025-05-13T13:06:13.227706] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:13.727659] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:14.227847] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.18
[2025-05-13T13:06:14.727796] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:15.227797] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:15.727687] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.19
[2025-05-13T13:06:16.227727] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.00 | VIB: YES | ALC: 0.04
[2025-05-13T13:06:16.727717] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.13 | VIB: NO | ALC: 0.12
[2025-05-13T13:06:17.227674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.22m | MAG: 0.17 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:17.727811] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:18.227711] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: YES | ALC: 0.20
[2025-05-13T13:06:18.727722] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:19.227671] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:19.727691] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.12 | VIB: YES | ALC: 0.06
[2025-05-13T13:06:20.227671] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:20.727720] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.18
[2025-05-13T13:06:21.227675] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.09 | VIB: YES | ALC: 0.08
[2025-05-13T13:06:21.727751] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.05 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:22.227851] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.15 | VIB: NO | ALC: 0.02
[2025-05-13T13:06:22.727663] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.20 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:23.227790] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: 0.02 | VIB: NO | ALC: 0.01
[2025-05-13T13:06:23.727817] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.01 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:24.227873] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.11 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:24.727729] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.07 | VIB: NO | ALC: 0.02
[2025-05-13T13:06:25.227757] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.17 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:25.727835] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.12 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:26.227966] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:26.727735] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.09 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:27.227755] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.09
[2025-05-13T13:06:27.727729] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.05 | VIB: YES | ALC: 0.16
[2025-05-13T13:06:28.227736] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.17 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:28.727767] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T13:06:29.227753] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.20 | VIB: YES | ALC: 0.09
[2025-05-13T13:06:29.727758] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:30.227785] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.02 | VIB: NO | ALC: 0.01
[2025-05-13T13:06:30.727698] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.20
[2025-05-13T13:06:31.227720] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.04 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:31.727674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.06 | VIB: NO | ALC: 0.03
[2025-05-13T13:06:32.227711] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:32.727746] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: 0.07 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:33.227671] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.08 | VIB: NO | ALC: 0.12
[2025-05-13T13:06:33.727711] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:34.227769] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.03 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:34.727730] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: NO | ALC: 0.09
[2025-05-13T13:06:35.227898] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:35.727752] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.30m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:36.227892] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:36.727809] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:37.227705] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.07 | VIB: YES | ALC: 0.07
[2025-05-13T13:06:37.727696] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.16 | VIB: NO | ALC: 0.02
[2025-05-13T13:06:38.227774] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.01 | VIB: NO | ALC: 0.12
[2025-05-13T13:06:38.727738] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.19 | VIB: NO | ALC: 0.19
[2025-05-13T13:06:39.227767] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:39.727771] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.38m | MAG: -0.11 | VIB: NO | ALC: 0.04
